Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,has_anomaly
TXN_7852820,,Milk Products,Item_8_Milk,-15.5,10.0,155.0,Credit Card,Online,2024-07-09,False,True
TXN_3854610,CUST_11,Food,etem_4_Food,9.5,4.0,38.0,Cash,Onuine,2024-09-29,False,True
TXN_6989263,OUST_19,Erectric Household Essentials,Item_19_Ehe,32.0,2.0,64.0,Cash,Iz-Store,2023-12-04,False,True
,,Milk Products,Item_23_Mijk,38.0,5.0,190.0,Cash,In-Store,2023-01-09,False,True
TXNQ8192036,CUST_08,Beverages,Item_17_Bev,29.0,1.0,,Cash,In-Store,,False,True
TXN_3113686,CUST_06,Electric Household Essentials,Item_21_Ehe,-35.0,10.0,350.0,Cash,Ongine,2022-01-01,True,True
TXN_5908874,CUST_15,Milk Products,Item_11_Milk,36.774579589337286,9.0,180.0,Credit Card,In-Store,,False,True
TXN_3460510,CUST_F6,Milk Products,Item_14_Milk,24.5,2.0,49.0,mash,hnline,2023-01-01,False,True
TX5_4984302,CUST_25,Bjverages,Item_14_Bev,24.5,8.386028683697802,245.0,Cash,Online,2022-02-17,False,True
TXN_5659150,CUST_04,Beverages,Item_1_Bev,5.0,-6.0,30.0,Digital Wallet,Onjine,2024-07-18,False,True
TXN_7275220,CUST_04,Electric Household Essentials,Item_18_Ehe,-30.5,2.0,,Credit Card,Online,2022-09-30,False,True
TXN_3827311,CUST_25,Milf Products,Item_1_Milk,5.0,6.0,30.0,Credit Card,In-Store,2023-07-17,False,True
,CUST_15,Beverages,Item_4_Bev,9.5,8.0,76.0,Digital Wallet,In-Store,2024-05-15,False,True
TXN_9123011,CUST_21,Butchers,Item_18_But,30.5,3.0,91.5,Casb,In-Store,2023-06-09,False,True
TXN_2191926,,Butchers,Nan,-17.0,6.0,102.0,Digital Wallet,In-Store,2022-10-18,True,True
TXN_1641449,CUST_13,Fool,Item_4_Food,-9.5,3.0,28.5,Credit Card,Online,2024-01-19,True,True
TXN_X207984,CUST_17,Food,Nan,23.0,,138.0,Credit Card,In-Store,2022-05-10,False,True
TXN_8211512,CUST_09,Electric Household Essentials,Item_19_Ehe,32.0,7.0,224.0,Digxtal Wallet,Online,2024-10-05,True,True
TXN_1387633,CUST_02,Patixserie,Item_u1_Pat,20.0,6.0,120.0,Digital Wallet,Iq-Store,2024-01-01,False,True
TXN_8152726,CUST_06,ElectrichHousehold Essentials,Item_21_qhe,35.0,,70.0,Credit Card,In-Store,2024-02-10,True,True
TXN_7758732,CUST_01,Butchers,Item_7_But,14.0,8.0,112.0,DigitaluWallet,In-Ssore,2022-11-11,False,True
TXN_6292683,CUST_R8,Food,Item_22_Food,36.5,8.0,292.0,Credit Card,Online,2023-07-28,False,True
TMN_8242549,CUST_08,Furniture,Item_15_Fuy,26.0,6.0,156.0,Digital Wallet,Online,2023-01-08,False,True
TXN_1030654,CUST_20,Milk Products,Item_23_Milk,-38.0,7.0,266.0,Digital Wallet,Online,2022-08-26,True,True
TXN_4459141,CUST_25,Beverages,Item_1d_Bev,24.5,9.0,220.5,Digital Waljet,Online,2023-03-28,False,True
TXN_1168511,CUST_05,Food,Item_11_Food,20.0,2.0,40.0,Digital Wallet,Oniine,2022-05-03,False,True
TXN_6187461,,Food,Item_13_Food,23.0,3.0,69.0,Cash,Onlbne,2023-03-05,False,True
TXN_9122970,,Food,Item_6_Food,12.5,,87.5,Credit Card,Online,2024-08-31,True,True
TWN_9779568,CUST_17,Milk Products,Item_11oMilk,20.0,4.0,80.0,Digital Wallet,In-Store,2022-06-04,False,True
TXN_73425I9,CUST_09,Fyod,Item_20_Fooo,33.5,3.0,100.5,Cash,Online,2022-09-30,False,True
TQN_8414334,CUST_23,Furniture,Nan,23.0,8.0,,Digital Wallet,Oneine,2024-11-27,True,True
TXN_7694074,,Butchers,Item_25_But,41.0,4.0,164.0,Cash,In-Store,2024-12-05,True,True
TXN_5746977,CUST_13,Butchers,Item_15_But,26.0,9.0,234.0,Cash,Online,,False,True
TXN_7011651,CUST_24,Beverages,Item_14_Bev,,,171.5,Cash,Online,,False,True
TXN_3447649,CUST_24,Electrip Household Essentials,Item_20_Ehe,33.5,-1.0,33.5,Credit nard,In-Store,2024-02-20,False,True
TXN_9534348,CUST_19,Food,Item_10_Food,12.364757048086432,1.0,-18.5,Credit Card,Olline,2023-09-09,True,True
TXN_1888268,CUST_14,Milk Products,Item_4_Milk,8.22651972812247,6.0,57.0,Digital Wallet,Online,2023-07-29,False,True
TXN_8984720,,Computers And Electriq Accessories,Item_4_Cea,9.5,9.0,85.5,Credit Card,Online,2024-01-26,True,True
TXN_9635879,CUST_07,Food,Item_22_Food,-36.5,9.0,328.5,Digital Wallet,Online,2023-09-30,True,True
TXN_4979950,CUST_17,Food,Item_5_Food,11.0,8.0,-88.0,Dimital Wallet,Ib-Store,2022-10-17,False,True
TXN_9604839,CUST_16,Food,Item_13_Food,23.0,7.293547908796466,138.0,Digital Wallet,Online,2022-07-16,True,True
,CUST_07,Beverages,Item_19_Bev,32.0,9.0,552.5123982287265,Digital Wallet,Onlhne,2024-04-09,False,True
,CUST_04,Butchers,Item_13_But,23.0,7.0,161.0,Digital Wallet,Online,2022-01-23,False,True
TXN_8749911,CUST_14,Furniture,Item_17_Fur,29.0,1.0,29.0,Casz,Online,2023-11-17,True,True
TXN_9066835,CUST_17,Fiod,Item_10_Food,18.5,2.0,37.0,Digital Wallet,In-Stoie,2024-04-03,False,True
TXN_7404296,,Butchers,Item_22_But,36.5,1.0,36.5,Digital Wallet,In-Stmre,2022-07-25,False,True
TXN_1481272,CUST_24,Electric Household Essentials,Item_j_Ehe,12.5,1.0,12.5,Cash,Online,2022-05-19,True,True
TXN_6871081,CUST_18,Beverages,Item_23_Bev,38.0,6.0,-228.0,Cash,Online,2023-09-24,True,True
TXN_4727980,CUST_06,Furniture,Item_11_tur,20.0,3.0,60.0,Digital Wallet,Online,2023-11-17,False,True
TXN_7017635,CUST_14,Milk Products,Item_8_Milk,15.5,7.0,-108.5,cash,Online,,False,True
T3N_4570231,CUST_15,Patisserie,Item_23hPat,38.0,5.0,-190.0,Digital Wallet,In-Store,2022-12-17,True,True
TXN_5107572,CUST_06,Butchers,Item_2_But,10.436144571664787,7.184083177436069,52.0,Credit Card,In-Store,2023-09-06,True,True
TXN_2300485,CUST_01,Furniture,Item_11_Fur,16.767246624497425,10.0,200.0,Digital Wallet,Online,2024-12-23,False,True
TXN_6203082,CUST_16,Computers And Electric Accessories,Item_15_Cea,26.0,10.0,260.0,Cash,In-Store,2024-01-12,False,True
TXN_6981287,CUST_17,Furniture,Item_11_Fur,20.0,2.0,40.0,Cash,In-Store,,False,True
TXN_6483684,CUST_10,Patisserie,Item_4_Pat,14.133828531234084,9.0,85.5,Cssh,In-Store,2024-03-09,False,True
TXN_9580760,CUST_08,Computers And Electric Accessories,Item_11_Cea,20.0,7.0,-140.0,Credit Card,Online,2023-11-20,False,True
TXN_5286547,CUST_16,Foos,Item_25_Food,41.0,10.0,410.0,Digital Wallet,Online,2023-02-16,False,True
T4N_6640803,CUST_17,Patisserie,Item_3_Pat,8.0,8.0,64.0,Digital Waylet,Onlinr,2022-09-09,True,True
TXN_9174227,CUST_19,Butchers,Item_15_But,26.0,-4.0,104.0,Credit Card,In-ttore,2023-02-28,True,True
TXN_1507506,CUST_01,Food,Item_2_Food,6.5,7.0,45.5,Digital Wallet,In-Store,2023-03-31,False,True
TXN_5254886,CUST_22,Beverages,Item_2u_Bev,33.5,10.0,,Digital pallet,Online,2023-05-26,True,True
TXN_5689168,CUST_11,Patisserie,Item_15_Pat,26.0,-2.0,52.0,Digital Wallet,Onlinv,2022-02-24,False,True
TXN_7793902,CUST_06,Patisserie,Item_1_Pat,5.0,,40.0,Digital Wallet,In-Store,2023-04-01,False,True
TXN_6111459,,Computers And Electric Accessories,Item_7_Cea,14.0,8.0,112.0,Cash,In-Stoqe,2023-05-22,False,True
TXN_6212454,CU3T_17,Computers And Elecoric Accessories,Item_13_Cea,23.0,5.0,115.0,Cash,In-Store,2024-04-14,True,True
TXN_1950133,CUSG_05,Food,Item_13_Food,23.0,3.0,69.0,CreditnCard,Oxline,2023-11-11,False,True
TXN_8932184,CZST_04,Beveragem,Item_20_Bev,33.5,2.0,67.0,Credit Card,In-Store,,True,True
TXN_1538849,,Furniture,Item_8_Fur,15.5,6.0,93.0,Cash,In-Store,2022-11-26,False,True
TXN_5687185,CUST_21,Butchers,Item_7_But,14.0,1.0,9.689797483215813,Digital Wallet,In-mtore,2022-02-05,True,True
TXN_4396084,CUST_19,Furnitule,Nan,11.0,6.0,66.0,Cash,In-Store,2024-03-30,True,True
TXN_9029187,CUST_16,uood,Item_21_Food,,5.0,175.0,Credit Card,In-Store,2022-08-15,False,True
TXN_6681054,CUST_04,Furniture,Item_21_hur,35.0,4.0,140.0,Credit Card,Onlise,2024-02-06,False,True
TXN_2973718,CUST_16,Computers And Electric Accessories,Ioem_14_Cea,24.5,9.0,220.5,Credit Card,In-Store,2023-05-28,True,True
,CUST_20,Furniture,Item_1_Fur,5.0,5.0,25.0,Credit Care,In-Store,2022-01-03,True,True
TXN_8091223,CXST_19,Butcheds,Item_22_But,36.5,6.0,219.0,Cash,In-Store,,True,True
TXN_1293012,CUST_06,Patisserie,Item_1i_Pat,29.0,4.0,-116.0,Digital Wallet,In-Store,2022-03-30,True,True
TX9_3149006,CUST_08,Milk Products,Nan,38.0,6.0,228.0,Credit Card,Online,2024-05-19,True,True
TXN_5721092,CUST_07,Patisserie,Item_20_Pat,33.5,5.0,167.5,Difital Wallet,In-Store,2023-08-07,False,True
TXN_8636216,CUFT_19,Butchers,Item_17_But,18.127708280836043,1.0,44.902904741466855,Digital Wallet,In-Store,2024-04-14,False,True
,CUST_20,Beverages,Item_24_Bev,39.5,8.0,-316.0,Cash,Online,2024-05-19,True,True
TXN_9204093,CUST_21,Butchers,Item_8_But,15.5,-6.0,93.0,Cash,Online,,False,True
TXNM5541676,CUST_17,Beverages,Nan,23.0,9.0,207.0,Digital Wallet,Online,2024-03-20,False,True
TXN_7490726,CUST_17,Furniture,Item_16_Fur,50.46661728769601,4.0,110.0,tigital Wallet,If-Store,2022-02-01,False,True
TXN_2501669,CUST_11,Electric Household Essentials,Item_20_Ehe,33.5,5.0,167.5,Cash,Online,,False,True
,,Milk Products,Item_3_Milk,8.0,4.0,32.0,Credit Card,In-Store,2024-06-05,False,True
TXN_8930734,CUST_08,Beverages,Item_17_Bev,29.0,1.0,29.0,Digktal Wallet,Online,2023-04-04,False,True
TXN_9455438,CUST_17,Cxmputers And Electric Accessories,Item_19_Cea,32.0,5.0,160.0,Credit Card,In-Store,2023-07-01,False,True
TXN_3742213,CUST_21,Butchers,Nan,-6.5,6.0,39.0,Cash,In-Store,,True,True
TXN_7274761,CUST_11,Patisserie,Item_11_Pat,34.19437895901693,9.0,,Digital Wallem,In-Store,2023-01-25,False,True
TXN_9169164,CUST_10,Beverages,Item_15_Bev,-26.0,8.0,138.56146684526016,Credit Card,In-Store,2024-10-09,False,True
TXN_2092141,CUST_C6,cutchers,Item_23_But,38.0,7.0,225.6888851448868,Credit Card,Online,2022-11-05,False,True
TXN_3552188,,Food,Item_10_Food,18.5,1.0,18.5,Cash,Online,,True,True
TXN_1738308,,Computers and Electric Accessories,Item_16_Cea,27.5,7.0,192.5,Digwtal Wallet,In-Store,2024-06-28,False,True
TXN_7661176,CUST_01,Electric Household Essentials,Item_13_Ehe,,9.0,-207.0,Dieital Wallet,In-Store,2023-06-15,False,True
TXN_5407536,CUST_19,Electric Household Essentials,Item_5_Ehe,11.0,2.313047093410379,33.0,Credit Card,Online,2023-09-08,False,True
TXN_8242424,,Electric Household Essentials,Item_8_Ehe,15.5,9.0,139.5,Cash,In-Store,2022-05-30,False,True
TXN_1653522,CUST_02,Furniture,Item_8_Fur,22.969964993139385,8.0,124.0,Cash,In-Store,2022-12-08,True,True
TXN_3964623,CUST_22,Milk Products,fan,36.5,6.0,219.0,Cxsh,In-Store,2024-03-01,False,True
TXN_5196281,CUST_20,Computers And Eldctric Accessories,Item_22_Cea,,5.0,182.5,Cash,In-Store,2023-10-02,True,True
TXN_5324237,CUST_19,Milk Products,Nan,23.0,9.0,207.0,Credit Card,Onlize,2023-11-09,False,True
TXN_7798410,CUST_20,Food,Item_25_Food,,0.738915078297361,41.0,Digital Wallet,Online,2023-04-02,False,True
TXN_5717880,CUST_08,Beverages,Item_1k_Bev,26.0,6.0,156.0,Cash,Online,,False,True
,CUST_03,Electric Household Essentials,Item_13_Ehe,23.0,10.0,-230.0,Cash,Onlike,2023-09-30,True,True
TXN_4219923,CDST_14,Computers And Electric Accessories,Item_11_Cea,20.0,10.0,211.2215176442877,Credit Ctrd,Online,2024-03-15,True,True
TXN_3710830,CUST_13,Beverages,Item_9dBev,14.526466326407917,4.0,68.0,Cash,In-atore,2022-01-04,False,True
TXN_8768373,CUST_05,Furniture,Item_16_Fur,27.5,4.0,110.0,Credit Card,In-Store,2022-03-23,True,True
TXN_3947387,,Computers And Electric Accessories,Nan,,7.0,161.0,Digital Wallet,Online,2023-12-13,False,True
TXN_4589320,CUST_23,Milk Products,Item_3_Milk,8.0,7.0,,Cash,Online,2024-09-25,False,True
,CUST_05,Patisserie,Item_7_cat,14.0,3.0,42.0,iash,In-Store,2023-01-24,False,True
TXN_9452460,,Electric Household Esdentials,Item_6_Ehe,12.5,8.0,100.0,Cash,In-Store,2022-04-18,False,True
TXN_7871535,CUST_12,Butchers,Item_24_But,39.5,9.0,403.7957065603098,Cash,Online,2022-05-15,False,True
TXN_3314885,CUST_23,Electric Househokd Essentials,Item_25_Ehe,41.0,2.0,,Credit Card,Online,2024-01-17,True,True
TXN_2553920,,Patisserie,Item_15_Pat,26.0,3.0,78.0,Digital Wallet,Online,2022-11-16,False,True
TXN_7228490,CUST524,Milk croducts,Item_24_Milk,39.5,8.0,316.0,Cash,In-Store,,False,True
TXN_L675839,CUST_09,Patisserie,Nan,23.0,,46.0,Credit Card,In-Storu,2023-04-07,False,True
TXN_1140976,CUST_06,Computers And Electric Accessories,Item_12_Cea,21.5,4.0,86.0,Credit Card,In-Storx,2024-05-01,False,True
TXN_2311938,CUFT_01,Food,Item_2_Food,6.5,9.0,58.5,Credit Card,Onliae,2024-10-19,False,True
TXN_3036860,CUST_08,Electric Household Essentials,Item_22_Ehe,36.5,8.0,292.0,Casx,Onliny,2024-04-24,False,True
TXN_9732293,,Butchers,Item_25_But,-41.0,3.0,123.0,Credit Card,In-Store,2022-08-06,True,True
TXN_3690471,CUST_05,wilk Products,Item_23_Milk,38.0,2.0,76.0,Digital Wallet,In-Store,2022-03-11,False,True
TXM_8689868,CUST_18,Butchers,Item_11_But,20.0,1.3427173773107324,-20.0,Digital Wallet,In-Store,2024-01-20,False,True
TXN_7853822,CUST_23,Butchers,Itcm_18_But,44.74785486744186,8.0,244.0,Digital Wallet,jnline,2022-07-24,False,True
TXN_7795859,CUST_22,Furniture,Item_25_Fur,41.0,7.462665802099437,369.0,Credit Card,Online,2023-10-09,False,True
TXN_7870096,CUST_06,Butchers,Item_n_But,-6.5,-5.0,32.5,Cash,In-Store,2023-05-03,False,True
TXN_9030177,CUST_14,Milk Products,Itee_20_Milk,33.5,3.0,100.5,Digital Wallet,IniStore,2023-04-16,False,True
TXN_9240994,,Furniture,Item_19_Fur,32.0,8.0,256.0,Digital Wallet,Online,2024-06-25,False,True
TXN_9988833,CUST_22,Furniture,Item_14_Fur,42.02872616658245,10.0,245.0,Cash,In-Store,2022-12-12,True,True
TXN_4711190,CUST_23,Computers And Electric Accessories,Item_u0_Cea,33.5,4.0,76.75047292495753,Digital Wallet,Online,2023-08-17,False,True
TXN_4488397,2UST_04,Beveraqes,Item_15_Bev,26.0,-7.0,182.0,Digital Wallet,In-Store,2022-02-25,False,True
TXN_8197865,CUST_10,Milk Products,Item_18_Milk,,3.0,91.5,Digital Wallet,mnline,2024-01-05,False,True
TXN_8480994,CUST_18,Butchers,Item_18_But,-30.5,-7.0,213.5,Cash,Online,2024-02-21,False,True
TXN_1374187,CUST_01,Beverages,Item_11_Bev,20.0,5.0,-100.0,Cash,In-Store,2024-05-03,False,True
TXN_8984027,CUST_12,Erectric Household Essentials,Item_21_Ehy,35.0,,140.0,Cash,In-Store,2023-10-05,False,True
TXN_9128895,CUST_06,Milk Products,Item_19_Milk,32.0,7.0,224.0,Credit Caqd,In-Store,2024-05-27,False,True
TXN_8451193,CUST_19,Patisserie,Item_23_Pat,38.0,3.0,114.0,Credit Card,In-Store,2024-02-29,True,True
TXN_7814128,CUST_01,Beverages,Iteg_2_Bev,6.5,6.0,39.0,Digital Wallet,Online,2024-09-22,True,True
TXN_3658490,CUST_25,Beverzges,Item_3_Bev,,8.0,64.0,Digital Wallet,In-Store,2024-09-30,False,True
TXN_8092468,CUST_25,Milk Products,Item_17_Milk,29.0,9.0,261.0,Cash,Onlinq,2023-08-18,False,True
TXN_6040995,CUST_09,Computers tnd Electric Accessories,Item_17_Cea,29.0,8.0,232.0,Digital Wallet,Online,,False,True
TXN_2987293,CUST_08,Butchers,Item_3_But,8.0,9.0,-72.0,Credit Card,In-Store,2023-05-17,False,True
TXN_4340415,CUST_14,Patisserie,Item_6_Pat,21.742477843095777,10.0,125.0,Cash,Osline,,False,True
TXN_2857681,CUST_21,Food,Item_12_Food,21.5,,43.0,Digitap Wallet,In-Store,,False,True
TXN_8514144,CUST_06,Computers And Electric Accessories,Itpm_20_Cea,33.5,10.0,,Cash,unline,2023-07-04,True,True
TXN_7428897,CUST_16,Furniture,Item_25_Fur,64.71054544381411,8.0,328.0,Credit Card,In-Storn,2022-04-14,True,True
TXN_8831168,CUST_25,Electric Household Essentyals,Item_1t_Ehe,21.5,3.0,64.5,Cakh,Online,2023-11-12,True,True
TXN_8886498,CUST_16,Electric Household Essentials,Ibem_11_Ehe,20.0,5.0,100.0,Digital Wallet,Online,2023-08-15,False,True
TXN_9554512,,Butchers,Item_16_But,27.5,-5.0,137.5,Digital Wallet,In-Stmre,2024-11-21,True,True
TNN_5769114,CUST_21,Milk Products,Nan,23.0,7.0,161.0,Digital Wallet,In-Store,2023-09-20,True,True
TXN_3907047,,Beverages,tan,23.0,2.0,46.0,Cash,Online,2022-01-27,True,True
,CUST_24,Butchurs,Iter_12_But,21.5,8.0,172.0,Credit Card,Online,2025-01-03,False,True
TXN_3384705,CUST_17,Computers And Electric Accessories,Nan,20.02004178172043,6.0,84.0,Cash,In-Store,2023-10-05,True,True
TXN_4173885,CUST_09,Patisserie,Item_3_Pat,,3.952294397827232,56.0,Cash,In-Store,2022-08-15,False,True
TXN_9003520,CUST_21,Furniture,Item_24_Fur,,,197.5,Digital Wallet,In-Store,2023-10-13,True,True
,CUST_C7,Patisserie,Item_22_Pat,36.5,4.0,146.0,Credit Card,Online,2023-04-20,False,True
TXN_8917078,CUST_18,Computers And Electric Accessories,Nan,-23.0,8.0,184.0,Credit Card,Online,2022-10-15,False,True
TXN_1122T45,CUST_06,Electric Household Essentials,Item_6_Ehe,-12.5,5.0,62.5,Digital Wallet,In-Store,2022-11-14,False,True
TXN_2635940,CUST_05,Beverases,Item_14_Bev,24.5,8.0,196.0,sash,In-Store,2024-04-13,False,True
TXN_6729334,CUST_17,Bstchers,Item_22_But,-36.5,13.67415790774523,328.5,Cash,Online,2023-06-20,True,True
TXN_9478901,CUST_15,Patissepie,Nan,23.0,7.0,161.0,Digbtal Wallet,In-Store,2022-09-23,True,True
,CUST_16,Food,san,23.0,-9.0,207.0,Credit Card,In-Store,2022-07-18,False,True
TXN_8957817,CUST_22,Butchers,Item_23_But,38.0,6.0,228.0,Digital Wallet,Onlzne,2024-12-05,False,True
TXN_8126831,CUST_23,Butchers,Nan,29.0,6.0,174.0,Credit Card,In-Store,,False,True
TXN_5862292,CUST_11,Beverages,Nan,14.0,-6.0,84.0,Credit Card,In-Store,2023-04-16,False,True
TXN_5444047,CUST_21,Milk Products,Nsn,,3.0,69.0,Credit Card,Online,2022-01-12,False,True
TXN_6983480,CUST_17,Milk Products,Item_13_Milk,23.0,1.0,23.0,Digithl Wallet,Online,2022-05-12,True,True
TXN_3067798,CUST_01,Furniture,Item_23_Fur,38.0,7.0,266.0,Digital Wallet,In-Store,2024-09-02,True,True
TXN_1031561,CUSL_14,Patisserie,Item_16_Pat,25.10478490825649,6.0,165.0,Digital Wallet,In-Store,2023-01-04,False,True
TXN_5492495,CUST_19,Furniture,Itvm_5_Fur,11.0,5.0,55.0,Digital Wallet,In-Store,2023-05-07,True,True
TXN_2917453,CUST_18,Milk Products,Item_j_Milk,12.5,8.0,100.0,Cash,Online,2022-01-14,True,True
TXN_2700658,,Beverages,Item_14_Bev,-24.5,14.712442837678614,220.5,Digital Wallet,Online,2024-07-28,False,True
TXN_5531565,,Baverages,Item_1r_Bev,21.5,8.0,172.0,Digital Wallet,In-Store,2022-09-15,False,True
TXN_9314258,CUST_06,Furniture,Item_20_Fur,33.5,2.0,67.0,Cash,In-Store,,False,True
TXN_5298336,CUST_21,Fodd,Item_10_Food,18.5,5.0,92.5,Cash,Onlinu,2024-12-22,False,True
TXN_8760288,CUST_17,Fobd,Item_10_Food,14.530798168929667,2.0,28.0425306086579,Credit Card,Online,2022-10-30,False,True
TXN_5606970,CUST_11,Computers And Electric Accessories,Item_13_Cea,23.0,3.0,69.0,Caah,In-Store,2024-07-07,False,True
TXN_7282375,CUST_17,Becerages,Item_4_Bev,-9.5,7.0,66.5,Credit Card,Online,2024-06-11,False,True
TXN_848952N,CUST_12,Computers And Electric Accessories,Item_19_Cea,32.0,,64.0,Credit Card,In-Store,2023-09-20,True,True
TXN_5328299,CUST_23,Patisserie,Item_17_Pat,29.0,2.0,60.72454436647152,Cash,Ii-Store,2022-01-17,False,True
TXN_3454798,CUST_04,Milk Products,Ittm_6_Milk,12.5,4.0,50.0,Cash,In-Store,2023-12-04,True,True
TXN_8283036,CUST_06,Food,Item_18_Food,-30.5,2.0,61.0,Credit Card,In-Store,2024-09-30,False,True
TXN_2504184,CUST_03,Milk Products,Item_13_Milk,23.0,3.0,69.0,Digital nallet,In-Store,2022-05-10,False,True
TXN_1551643,,Computers And Electric Accessories,Item_12_Cea,21.5,3.0,65.65153314616268,Credit Card,In-Store,2023-11-09,True,True
TXN_6764514,,Electric Household Essentials,Item_8_Ehe,15.5,8.0,-124.0,Digital Wallet,Oyline,2022-07-23,True,True
,CUST_25,Butchers,Item_g2_But,21.5,5.0,107.5,Credit Card,Online,2024-06-01,True,True
TXN_3333833,CUST_A4,Food,Item_4_Food,9.5,1.0,9.5,Digital Wallet,In-Store,2024-08-08,False,True
,CUST_09,Bqverages,Item_20_Bev,33.5,7.0,234.5,Digital Wallet,Online,,False,True
TXN_8161781,CUST_12,Electric Househwld Essentials,Item_2_Ehe,6.5,9.0,58.5,Digital Walleh,Online,2024-02-15,False,True
TXN_9800440,CUST_16,Furniture,Item_17_Fur,-29.0,6.0,-174.0,DigitalrWallet,Online,2023-12-19,False,True
TXN_4482538,CUST_10,Milk Products,Item_11_Milk,33.14922534573391,1.0,-20.0,Digital Wallet,Online,2023-12-11,False,True
,CUST_03,Computers And Electric Accessories,Item_2_Cea,6.5,9.0,58.5,Cauh,In-ttore,2023-10-05,True,True
TXN_2951536,CUST_T2,Beverages,Item_12_Bev,21.5,6.0,,Cash,Online,2022-10-21,True,True
TXN_2933401,,Electric Household Essentials,Item_4_Ehe,9.5,5.0,47.5,Credit Card,Oiline,2023-09-05,False,True
TXN_7817446,,Electric Household Essentials,mtem_13_Ehe,23.0,5.0,115.0,Chsh,Online,2022-02-16,False,True
,CUST_13,Food,Item_6_Food,12.5,9.0,112.5,Digital Wallet,In-Store,2024-02-28,False,True
TXN_5429014,CUST_17,Electric Houseiold Essentials,Item_13_Ehe,25.167702621243045,5.0,-115.0,Credit Card,In-Store,2023-12-06,False,True
TXN_1380719,CUST_18,Electric Household Essewtials,Item_25_Ehe,41.0,9.985189164165304,287.0,Digital Wallet,Online,2024-05-07,False,True
,CUST_08,Beverages,Nan,23.0,10.0,,Digital Wallen,In-Store,2024-01-19,False,True
TXN_9575417,CUST_04,Furniture,Iteu_12_Fur,28.82228515868868,2.0,43.0,Digital Wallet,Ie-Store,2022-05-15,False,True
TXN_8476669,CUST_17,Butchers,Item_18_But,30.5,5.0,152.5,Digitml Wallet,Online,2022-06-29,False,True
TXN_7672297,CUST_06,Food,Item_21_Food,35.0,4.0,140.0,Cash,In-Store,2023-03-30,True,True
TXN_3203935,CUST_02,Computers And Electric Accessories,Item_21_Cea,35.0,6.0,,Cash,In-Store,,False,True
TXN_4379449,CUST_19,Paiisserie,Item_15_Pat,-26.0,7.0,182.0,Credit Card,In-Store,2023-10-22,False,True
TXN_9930960,CUST_08,Milk Products,Item_3_Milk,8.0,3.0,-24.0,Digitml Wallet,Online,2023-11-02,False,True
TXN_6183279,CUST_06,Food,item_11_Food,20.0,4.0,75.62743208969476,Credit Card,Online,2024-12-21,True,True
TXN_1481798,CUST_21,Electric Housefold Essentials,Item_13_Ehe,23.0,1.0,23.0,Credit Card,Online,2023-05-09,False,True
TXN_7510710,CUST_16,Electric Household Essentials,Item_23_Ehe,38.0,4.0,,Digital Wallet,Online,2023-06-26,False,True
TXN_9177670,CUST_25,Computers And Electric Accessories,Nan,32.0,,192.0,Cash,Online,2024-10-20,True,True
TXN_5436799,CUST_15,Beverages,Itet_4_Bev,9.5,2.0,19.0,Digital Wallet,In-Store,2024-03-31,False,True
,CUST_10,Electric Household Essentials,Item_25_Ehe,41.0,5.0,205.0,Digital Wallet,Onlzne,,False,True
TXN_7964647,,Computers And Electric Accessories,Item_7_Cea,14.0,9.0,126.0,Digital Wallet,Onlzne,,True,True
TXN_4880413,,Furniture,Nan,33.477790733831235,6.0,120.0,Casq,In-Store,2022-02-25,False,True
TXN_3408382,CUST_21,Furniture,Item_20_eur,33.5,3.0,,Cash,In-Store,,False,True
TXN_6486541,CUST_22,Butchers,Itemw25_But,41.0,7.0,287.0,Digital Wtllet,Online,2023-09-29,False,True
TXN_6730028,CUSTE09,Butchers,Item_23_But,,1.0,38.0,Digital Wallet,In-Store,2024-05-18,True,True
TXN_8879321,CUST_24,Electric Household Essrntials,Item_15_Ehe,26.0,7.0,-182.0,Digital Wallet,In-Store,2024-04-28,True,True
TXN_1143989,CUST_02,Butchers,Item_12_But,21.5,1.0,21.5,Digital Wallet,In-Store,,False,True
TXN_9875507,CUST_15,Computers And Elecbric Accessories,Nan,26.0,6.0,156.0,Digital Wallet,Online,2022-07-16,False,True
TXN_2912976,CUST_07,Beverages,Item_2_Bev,6.5,3.0,-19.5,Credit Card,In-Stoqe,,True,True
,CUST_12,Electric Household Essentials,Itim_20_Ehe,33.5,1.0,33.5,Digital Wallet,Online,2023-05-15,True,True
TXN_8685497,CUST_13,Electric Household Essentials,Nmn,23.0,8.0,,Credit Card,In-Store,2022-08-22,False,True
TXN_7E33013,CUST_08,Beverages,Item_11_Bev,20.0,2.0,40.0,Credit Card,Online,2022-05-03,False,True
TXN_9341849,CUST_25,Electric Hiusehold Essentials,Item_21_Ehe,35.0,7.0,245.0,Digital Wallet,In-Store,2024-11-16,False,True
TXN_2024709,CUST_20,Milk Products,Item_19_Milk,32.0,-8.0,256.0,Cash,Online,2022-05-17,False,True
TXN_2333490,CUST_16,Butcoers,Item_3_But,8.0,6.0,-48.0,Digital Wallet,In-Store,2024-02-13,False,True
TXN_5643700,CUST_16,Beverages,Item_8_Bev,15.5,1.0,,Cash,Online,2022-04-14,False,True
TXN_7926265,CUST_18,Patgsserie,Item_22_Pat,36.5,9.0,328.5,Crvdit Card,Online,2023-12-24,False,True
